,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
1279,3,8,2022,https://www.sciencedirect.com/science/article/pii/S0169772222000791,10.1016/j.jconhyd.2022.104031,2022-08-01,S0169772222000791,2-s2.0-85134296577,85134296577.0,4.0,"57219414430, 57807884900, 57700648300, 57211253992, 57807409900","60003630:124938835:60003630:60003630, 113168558, 113168558:113214097",True
1280,3,8,2022,https://www.sciencedirect.com/science/article/pii/S0169772222000948,10.1016/j.jconhyd.2022.104046,2022-08-01,S0169772222000948,2-s2.0-85133213166,85133213166.0,1.0,"57773201100, 55510551900, 55643078700, 57194714291, 25960475900, 35922875900","60014171:60014171, 60031101:60014171:60013194:60013194:60016849",True
1284,3,8,2022,https://www.sciencedirect.com/science/article/pii/S0169772222000729,10.1016/j.jconhyd.2022.104024,2022-08-01,S0169772222000729,2-s2.0-85131385472,85131385472.0,5.0,"57221703352, 57221588218, 57221590407, 23161710900",60120074:60120074:60120074:60120074,True
1356,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001030,10.1016/j.jconhyd.2021.103864,2021-12-01,S0169772221001030,2-s2.0-85112828271,85112828271.0,4.0,"57130209600, 10040406500","60010851, 60010851:60010851, 60010851",True
1357,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001091,10.1016/j.jconhyd.2021.103870,2021-12-01,S0169772221001091,2-s2.0-85112860839,85112860839.0,7.0,"57197951734, 36185269300, 36970149100",60033420:60033420:60033420,True
1359,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001066,10.1016/j.jconhyd.2021.103867,2021-12-01,S0169772221001066,2-s2.0-85113574929,85113574929.0,3.0,"57221298253, 57217325721, 54911744000","124648647, 60013791, 60013791:60007843:60013791, 60013791",True
1361,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001200,10.1016/j.jconhyd.2021.103881,2021-12-01,S0169772221001200,2-s2.0-85113921062,85113921062.0,5.0,"57201619032, 23100777800",60027392:60027392,True
1363,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001261,10.1016/j.jconhyd.2021.103887,2021-12-01,S0169772221001261,2-s2.0-85114247675,85114247675.0,5.0,"57219539723, 55489745300, 26531210500, 14424464400, 43861350500, 57202856892, 56645223600","60023237, 60021227:60023237, 60030101:60023237, 60030101:60021227:60021391:60030101:60021227",True
1365,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001285,10.1016/j.jconhyd.2021.103889,2021-12-01,S0169772221001285,2-s2.0-85115755774,85115755774.0,7.0,"7006632789, 54398051300",60004923:125079062,True
1380,3,14,2021,https://www.sciencedirect.com/science/article/pii/S0169772221001534,10.1016/j.jconhyd.2021.103914,2021-12-01,S0169772221001534,2-s2.0-85119132275,85119132275.0,3.0,"57339134700, 12794187400, 6508228636",60032873:60032873:60032873,True
1410,3,16,2021,https://www.sciencedirect.com/science/article/pii/S0169772221000450,10.1016/j.jconhyd.2021.103806,2021-08-01,S0169772221000450,2-s2.0-85104964445,85104964445.0,6.0,"57223132553, 26434857900, 35099367000, 55443000500",60028174:60028174:60028174:60028174,True
1427,3,16,2021,https://www.sciencedirect.com/science/article/pii/S0169772221000747,10.1016/j.jconhyd.2021.103835,2021-08-01,S0169772221000747,2-s2.0-85108300664,85108300664.0,17.0,"8380109300, 57220974687, 57224777847, 55191495900, 58034906700, 6505970290",60001439:60001439:60001439:60023539:60001439:60001439,True
1429,3,17,2021,https://www.sciencedirect.com/science/article/pii/S0169772221000206,10.1016/j.jconhyd.2021.103781,2021-06-01,S0169772221000206,2-s2.0-85103339081,85103339081.0,21.0,"57222291338, 57221685114, 55237922500",60006622:60022927:60027546,True
1431,3,17,2021,https://www.sciencedirect.com/science/article/pii/S0169772221000371,10.1016/j.jconhyd.2021.103798,2021-06-01,S0169772221000371,2-s2.0-85103330464,85103330464.0,4.0,"57191591694, 57212550433, 57218883522",60022927:60022927:60022927,True
1441,3,18,2021,https://www.sciencedirect.com/science/article/pii/S0169772221000322,10.1016/j.jconhyd.2021.103793,2021-05-01,S0169772221000322,2-s2.0-85102537527,85102537527.0,2.0,"56580448000, 36078884600, 56468196400, 7005145199, 57204962684, 57204969594",60009839:60009839:60009839:113176234:60006137:60006137,True
1451,3,20,2021,https://www.sciencedirect.com/science/article/pii/S0169772220303405,10.1016/j.jconhyd.2020.103751,2021-02-01,S0169772220303405,2-s2.0-85098602163,85098602163.0,8.0,"57193917064, 6603863354, 57221240052, 35105875000, 6603405155","112712567:112712567:60004967:60025804, 60031806:60025804, 60031806",True
1470,3,22,2020,https://www.sciencedirect.com/science/article/pii/S0169772220303004,10.1016/j.jconhyd.2020.103711,2020-11-01,S0169772220303004,2-s2.0-85090897528,85090897528.0,12.0,"6507581526, 57218954666, 57218951173, 57218956287, 57218954740, 6602295383",124120217:124120217:124120217:125117829:124120217:124120217,True
1476,3,22,2020,https://www.sciencedirect.com/science/article/pii/S0169772220303077,10.1016/j.jconhyd.2020.103718,2020-11-01,S0169772220303077,2-s2.0-85091652464,85091652464.0,30.0,"57194762416, 57194568754, 57194762415, 57307215700",60008898:60008898:60008898:60099073,True
1496,3,23,2020,https://www.sciencedirect.com/science/article/pii/S0169772220302709,10.1016/j.jconhyd.2020.103681,2020-10-01,S0169772220302709,2-s2.0-85088818924,85088818924.0,7.0,"57215014017, 12140530100, 57189262754","60127212, 60007711, 60007711:60127212, 60007711, 60007711:60127212, 60007711, 60007711",True
1563,3,31,2019,https://www.sciencedirect.com/science/article/pii/S0169772219301135,10.1016/j.jconhyd.2019.103524,2019-10-01,S0169772219301135,2-s2.0-85069706768,85069706768.0,2.0,"57198640166, 6602110214",60030931:60030931,True
1584,3,34,2019,https://www.sciencedirect.com/science/article/pii/S0169772218303073,10.1016/j.jconhyd.2019.02.006,2019-06-01,S0169772218303073,2-s2.0-85063273345,85063273345.0,14.0,"57200751620, 7003297788, 7003559793, 7201528750",60074952:60026610:60026610:60026610,True
1610,3,37,2019,https://www.sciencedirect.com/science/article/pii/S0169772218300937,10.1016/j.jconhyd.2018.10.010,2019-01-01,S0169772218300937,2-s2.0-85056824541,85056824541.0,37.0,"57201432032, 57195836435, 26425139600",60027682:60027682:60027682,True
1616,3,37,2019,https://www.sciencedirect.com/science/article/pii/S0169772218300809,10.1016/j.jconhyd.2018.11.010,2019-01-01,S0169772218300809,2-s2.0-85057723931,85057723931.0,12.0,"6602344288, 24474131000, 7006051256",60006164:60006099:60006164,True
1667,3,45,2018,https://www.sciencedirect.com/science/article/pii/S0169772217301201,10.1016/j.jconhyd.2017.11.002,2018-05-01,S0169772217301201,2-s2.0-85034970800,85034970800.0,41.0,"6602344288, 24474131000, 7006051256",60006164:60006099:60006164,True
1671,3,46,2018,https://www.sciencedirect.com/science/article/pii/S0169772217302565,10.1016/j.jconhyd.2018.03.002,2018-04-01,S0169772217302565,2-s2.0-85044536698,85044536698.0,9.0,"55856268200, 58359750100, 8715999400, 55286751400, 8545998200",60020444:60007363:60020444:60000745:60020444,True
1674,3,46,2018,https://www.sciencedirect.com/science/article/pii/S0169772217302528,10.1016/j.jconhyd.2018.03.009,2018-04-01,S0169772217302528,2-s2.0-85044856462,85044856462.0,2.0,"56263521000, 57195836435, 35763438900, 13908067200",60033391:60027682:60033391:60033391,True
1676,3,47,2018,https://www.sciencedirect.com/science/article/pii/S016977221730356X,10.1016/j.jconhyd.2018.02.001,2018-03-01,S016977221730356X,2-s2.0-85042194456,85042194456.0,8.0,"55956977600, 7003789695, 6506215333, 6602271861, 14059749200","60019702, 60095076:119279871, 60024724:60009188:60009188:120242658",True
1679,3,47,2018,https://www.sciencedirect.com/science/article/pii/S0169772217302759,10.1016/j.jconhyd.2018.02.007,2018-03-01,S0169772217302759,2-s2.0-85042853780,85042853780.0,3.0,"36468299300, 57201005953",60027762:60027762,True
1696,5,9,2022,https://www.sciencedirect.com/science/article/pii/S1570644321000769,10.1016/j.jher.2021.10.002,2022-01-01,S1570644321000769,2-s2.0-85119067713,85119067713.0,43.0,"57211272433, 57039070300, 57224630140, 57200006495",120477281:60004956:120477281:60002963,True
1697,5,13,2021,https://www.sciencedirect.com/science/article/pii/S1570644321000216,10.1016/j.jher.2021.03.002,2021-05-01,S1570644321000216,2-s2.0-85105117914,85105117914.0,8.0,"57219609601, 57223169772, 8386911200","60008592:60008592:60072902, 60008592",True
1721,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423007138,10.1016/j.jhydrol.2023.129771,2023-08-01,S0022169423007138,2-s2.0-85161919075,85161919075.0,0.0,"57211027007, 57189632077, 26427655100, 57208551304",60031041:60013268:60031041:60031041,True
1722,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423007266,10.1016/j.jhydrol.2023.129784,2023-08-01,S0022169423007266,2-s2.0-85162141385,85162141385.0,0.0,"57579846300, 57970210000",60006541:60006541,True
1724,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006741,10.1016/j.jhydrol.2023.129732,2023-08-01,S0022169423006741,2-s2.0-85161824126,85161824126.0,0.0,"57217047681, 56342414400, 58312928100","60082180, 60081483:129832491:60017970",True
1731,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006315,10.1016/j.jhydrol.2023.129689,2023-08-01,S0022169423006315,2-s2.0-85162150927,85162150927.0,0.0,"57208675570, 57211834280, 57359229300, 36619287400","60028891, 60028891:60005488:60005488:60005488",True
1740,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423007291,10.1016/j.jhydrol.2023.129787,2023-08-01,S0022169423007291,2-s2.0-85162208410,85162208410.0,0.0,"56305033400, 58319028400, 58318869800, 58195498600, 16300650200, 55386423700, 7005905384","60031041, 60031041:60031041:60031041:60031041:60031041, 60031041:60016521:60013372",True
1741,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423007515,10.1016/j.jhydrol.2023.129809,2023-08-01,S0022169423007515,2-s2.0-85162272887,85162272887.0,0.0,"54416814000, 57224352249, 58318370800",60007155:60007155:60007155,True
1756,6,1,2023,https://www.sciencedirect.com/science/article/pii/S0022169423007618,10.1016/j.jhydrol.2023.129819,2023-08-01,S0022169423007618,2-s2.0-85163159887,85163159887.0,0.0,"56603384700, 57880697200, 57006537300, 16680241000, 57225805581, 56463650100, 57751651300",60004739:60003321:60023499:60007215:60007215:60003321:60004739,True
1777,6,2,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006285,10.1016/j.jhydrol.2023.129686,2023-07-01,S0022169423006285,2-s2.0-85159684041,85159684041.0,0.0,"56803118000, 57225060155, 55597149500, 58261350300, 56810146400","60020258, 60020258, 60131217, 60010851:60020258, 60020258, 60131217:60020258, 60020258, 60131217:60020258, 60020258, 60131217:60020258, 60020258, 60131217",True
1781,6,2,2023,https://www.sciencedirect.com/science/article/pii/S002216942300639X,10.1016/j.jhydrol.2023.129697,2023-07-01,S002216942300639X,2-s2.0-85160009236,85160009236.0,0.0,"57682595700, 8969607600, 57218194282, 57217245539, 58285125600, 57211291107","60023237:60023237, 60103525:60023237:60023237:60023237:60000062",True
1785,6,2,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006303,10.1016/j.jhydrol.2023.129688,2023-07-01,S0022169423006303,2-s2.0-85159764735,85159764735.0,0.0,"57360396300, 55488888800, 55264526200, 57814591900",60029306:60029306:60029306:60029306,True
1790,6,2,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006479,10.1016/j.jhydrol.2023.129705,2023-07-01,S0022169423006479,2-s2.0-85160527233,85160527233.0,0.0,"57226007657, 57786401300, 56687967800",60202520:60202520:60202520,True
1801,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005917,10.1016/j.jhydrol.2023.129649,2023-07-01,S0022169423005917,2-s2.0-85159713629,85159713629.0,0.0,"57189759800, 56075208800, 57188639432, 57221729254, 57438493000, 57877657200, 57211445997","60017060, 60028186:60017060:60002798:60017060:60017060:60017060:60017060",True
1803,6,3,2023,https://www.sciencedirect.com/science/article/pii/S002216942300598X,10.1016/j.jhydrol.2023.129656,2023-07-01,S002216942300598X,2-s2.0-85162273335,85162273335.0,0.0,"57205239004, 6603952862, 35319166000, 58017353700, 6603451761","60103653, 60068854:60103653:60033191:60033191:60103653",True
1811,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006108,10.1016/j.jhydrol.2023.129668,2023-07-01,S0022169423006108,2-s2.0-85160016609,85160016609.0,0.0,"57200261234, 55836991600, 8453127300, 55576719900, 56998072600, 57192423792, 57192422626, 57200827975, 58285443600","60007333, 60087824:60007333, 60087824:60007333:60007333:60007333:60007333:60007333:60007333, 60027363:60007333",True
1814,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006248,10.1016/j.jhydrol.2023.129682,2023-07-01,S0022169423006248,2-s2.0-85160398524,85160398524.0,0.0,"57206277053, 57203195208, 56990848800, 16680028200, 57205431983",60029942:60029942:60001439:60001439:60000673,True
1820,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006492,10.1016/j.jhydrol.2023.129707,2023-07-01,S0022169423006492,2-s2.0-85160575183,85160575183.0,0.0,"57200059127, 56555366600, 9237930900, 35203016100, 57865221600, 57211707745, 57192316749, 7404709630",60031041:129043303:60029306:60108755:60029306:60029306:60029306:60031041,True
1828,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006443,10.1016/j.jhydrol.2023.129702,2023-07-01,S0022169423006443,2-s2.0-85160677616,85160677616.0,0.0,"57224953219, 35390223100, 56297472200, 58295839200","60019533, 60005488:60005488:60005488:60019533",True
1829,6,3,2023,https://www.sciencedirect.com/science/article/pii/S0022169423006789,10.1016/j.jhydrol.2023.129736,2023-07-01,S0022169423006789,2-s2.0-85160751055,85160751055.0,0.0,"57226109048, 56422840100, 23478995600, 58296884300, 57218524392, 57383446600, 55875135800, 57212148979, 7407151232, 54394814500","60010851:60010851, 60021391, 129286045, 126394848:60010851:60010851:60010851:60010851:60010851:60010851:60021391:60021391",True
1847,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423004808,10.1016/j.jhydrol.2023.129538,2023-06-01,S0022169423004808,2-s2.0-85160023725,85160023725.0,0.0,"56878691100, 58285253200, 57428692000, 6602958557","60020547, 60138946:60000514:124562501:60120734",True
1856,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005279,10.1016/j.jhydrol.2023.129585,2023-06-01,S0022169423005279,2-s2.0-85154050462,85154050462.0,0.0,"57883422500, 14059488400, 26321020600",60013402:60013402:60030835,True
1859,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005310,10.1016/j.jhydrol.2023.129589,2023-06-01,S0022169423005310,2-s2.0-85154534147,85154534147.0,0.0,"57229685500, 55373025000, 56203992900, 57211494148","60064143, 60064143:60064143, 60064143:60064143, 60064143:60029306",True
1865,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005413,10.1016/j.jhydrol.2023.129599,2023-06-01,S0022169423005413,2-s2.0-85154022769,85154022769.0,0.0,"36975721300, 58204665400, 57802031400, 57203825043, 57211219452, 57921324600, 57222003437, 57741818700",60006019:60021726:60006019:60006019:60006019:60006019:60006019:60006019,True
1866,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005449,10.1016/j.jhydrol.2023.129602,2023-06-01,S0022169423005449,2-s2.0-85154026552,85154026552.0,0.0,"57907480500, 55715473400, 57222750293, 55718188500","60103970, 60103970:60103970, 60103970:60103970, 60103970:60103970, 60103970",True
1869,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005334,10.1016/j.jhydrol.2023.129591,2023-06-01,S0022169423005334,2-s2.0-85162229004,85162229004.0,0.0,"23494139100, 57887117700, 57113331500, 7801488403, 35108513500, 57207946752, 58319034000, 55513502500","60006225:60006225:60006225:60006225:101698806:101698806, 60017351:60006225:60006225",True
1878,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005474,10.1016/j.jhydrol.2023.129605,2023-06-01,S0022169423005474,2-s2.0-85158007704,85158007704.0,0.0,"56458836800, 8699799400",60023439:60023439,True
1890,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005450,10.1016/j.jhydrol.2023.129603,2023-06-01,S0022169423005450,2-s2.0-85159063517,85159063517.0,0.0,"58095440700, 57192316749, 57777115300, 9237930900, 57211707745, 8208801800",60029306:60029306:60029306:60029306:60029306:60029306,True
1893,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005188,10.1016/j.jhydrol.2023.129576,2023-06-01,S0022169423005188,2-s2.0-85159234357,85159234357.0,0.0,"57201186766, 57218614354, 55373025000","60027451, 60064143:60027451:60064143, 60064143",True
1895,6,4,2023,https://www.sciencedirect.com/science/article/pii/S0022169423005498,10.1016/j.jhydrol.2023.129607,2023-06-01,S0022169423005498,2-s2.0-85159102905,85159102905.0,0.0,"55938062400, 36814609000, 57578786500, 57188734827, 58278391200, 56161949600, 8960591500, 37073347900, 57209606507, 37017680100, 55413209600, 56821526700","60004708:60004708:60004708:60004708, 129674421:60004708:60018229:60018229, 60021763:60018229, 60024445:60018229:60007989:60007989:60004708",True
