journal_id,volume_id,year,link,doi
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201065X,10.1016/j.watres.2022.119119
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201079X,10.1016/j.watres.2022.119133
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010752,10.1016/j.watres.2022.119129
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011022,10.1016/j.watres.2022.119157
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011095,10.1016/j.watres.2022.119164
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010727,10.1016/j.watres.2022.119126
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010910,10.1016/j.watres.2022.119145
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201106X,10.1016/j.watres.2022.119161
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010880,10.1016/j.watres.2022.119142
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010806,10.1016/j.watres.2022.119134
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010892,10.1016/j.watres.2022.119143
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010922,10.1016/j.watres.2022.119146
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011071,10.1016/j.watres.2022.119162
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011174,10.1016/j.watres.2022.119172
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011204,10.1016/j.watres.2022.119175
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011137,10.1016/j.watres.2022.119168
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011216,10.1016/j.watres.2022.119176
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011149,10.1016/j.watres.2022.119169
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010831,10.1016/j.watres.2022.119137
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010843,10.1016/j.watres.2022.119138
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011253,10.1016/j.watres.2022.119180
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011162,10.1016/j.watres.2022.119171
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010909,10.1016/j.watres.2022.119144
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011113,10.1016/j.watres.2022.119166
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011265,10.1016/j.watres.2022.119181
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011411,10.1016/j.watres.2022.119196
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011083,10.1016/j.watres.2022.119163
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201137X,10.1016/j.watres.2022.119192
