id,eid,name,cited-by,citations
58135723100,9-s2.0-58135723100,Xiaoning Zhao,1,1
55464144400,9-s2.0-55464144400,Ximeng Li,384,475
56662605400,9-s2.0-56662605400,Wei Hu,2227,3119
57192068332,9-s2.0-57192068332,Jinqiang Liu,144,183
55378560500,9-s2.0-55378560500,Nan Di,180,274
36143850400,9-s2.0-36143850400,Jie Duan,546,643
57204022146,9-s2.0-57204022146,Doudou Li,87,137
57192565198,9-s2.0-57192565198,Yang Liu,90,117
57827517800,9-s2.0-57827517800,Youzheng Guo,3,3
57672458100,9-s2.0-57672458100,Aoyu Wang,2,2
55763930000,9-s2.0-55763930000,Tan Deng,12,12
37089843100,9-s2.0-37089843100,Benye Xi,491,810
57659158000,9-s2.0-57659158000,Raksmey Ang,17,19
8672827800,9-s2.0-8672827800,Tsuyoshi Kinouchi,535,616
57224548770,9-s2.0-57224548770,Wenpeng Zhao,31,39
53985255800,9-s2.0-53985255800,Jie Ren,337,411
58093759600,9-s2.0-58093759600,Ting Zhuang,0,0
58365605500,9-s2.0-58365605500,Fan Wang,0,0
57221995985,9-s2.0-57221995985,Juan Dai,39,39
57214696709,9-s2.0-57214696709,Jie Wang,22,22
57218714971,9-s2.0-57218714971,Amina Khatun,23,28
57222870985,9-s2.0-57222870985,Xiang Wang,12,19
7006067309,9-s2.0-7006067309,Carlo Gualtieri,1170,1691
57695161000,9-s2.0-57695161000,Daouda Méité,3,3
13002660900,9-s2.0-13002660900,Silvain Rafini,255,311
55974570200,9-s2.0-55974570200,Anouck Ferroud,72,85
57680209200,9-s2.0-57680209200,Chun Fang,9,9
57196117536,9-s2.0-57196117536,Mingyang Li,21,21
57933273100,9-s2.0-57933273100,Yong Wang,2,2
57751663900,9-s2.0-57751663900,Xinru Li,1,1
57210148473,9-s2.0-57210148473,Hailong Tang,32,36
58102277500,9-s2.0-58102277500,Harrison Odion Ikhumhen,1,1
57221956856,9-s2.0-57221956856,Ishfaq Ahmad Pall,15,15
12809493400,9-s2.0-12809493400,Jacob Noble,378,464
57027474000,9-s2.0-57027474000,Claudia R. Corona,76,86
7404216226,9-s2.0-7404216226,Suzanne Prestrud Anderson,5053,6519
58091720900,9-s2.0-58091720900,Elizabeth Ramsey Bolton,0,0
56394090200,9-s2.0-56394090200,Emily Zechman Berglund,911,1119
6505952787,9-s2.0-6505952787,Francesca Todisco,642,816
6504577461,9-s2.0-6504577461,Lorenzo Vergni,460,579
56611850000,9-s2.0-56611850000,Rita Ceppitelli,217,347
57194573183,9-s2.0-57194573183,Xiaoran Fu,100,107
47962312500,9-s2.0-47962312500,Jiahong Liu,1902,2315
7410053163,9-s2.0-7410053163,Zhonggen Wang,1316,1389
57200088980,9-s2.0-57200088980,Dong Wang,70,73
57194544943,9-s2.0-57194544943,Chao Mei,686,801
57164607600,9-s2.0-57164607600,Jia Wang,306,338
57286598500,9-s2.0-57286598500,Chang Huang,26,30
37100475100,9-s2.0-37100475100,Lupeng Yu,497,748
35730245900,9-s2.0-35730245900,Zhongping Lai,2921,5505
57195322572,9-s2.0-57195322572,Jie Lin,1,1
58096854600,9-s2.0-58096854600,Xi Zhao,1,1
57223311001,9-s2.0-57223311001,Yawei Ning,33,33
57214670505,9-s2.0-57214670505,Yihong Zhou,97,107
56099942100,9-s2.0-56099942100,Zening Wu,489,585
57194539926,9-s2.0-57194539926,Hongshi Xu,365,419
54396589000,9-s2.0-54396589000,Huiliang Wang,895,1035
57217004288,9-s2.0-57217004288,Bingyan Ma,79,95
57213140200,9-s2.0-57213140200,Hong Lv,88,103
57219161958,9-s2.0-57219161958,Jiaming Chen,31,33
6602976714,9-s2.0-6602976714,Luciana Fenoglio-Marc,1511,2062
9249394800,9-s2.0-9249394800,Jüergen Kusche,3344,5355
57809236600,9-s2.0-7402988316,Jingjuan Liao,636,753
58094827300,9-s2.0-58094827300,Hakan Uyanik,1,1
57189692107,9-s2.0-57189692107,Zulfikar Adlan Nadzir,42,42
58094887000,9-s2.0-58094887000,Yanhan Lou,1,1
57208121942,9-s2.0-57208121942,Tuvia Turkeltaub,188,238
57560101500,9-s2.0-57560101500,Ron Mannheim,5,6
56187664700,9-s2.0-56187664700,Alex Furman,1250,1546
6701674356,9-s2.0-6701674356,Noam Weisbrod,2237,3087
54410835800,9-s2.0-54410835800,Junming Liu,462,529
57202405753,9-s2.0-57202405753,Zhuanyun Si,190,226
57204239181,9-s2.0-57204239181,Shuang Li,181,203
58094822400,9-s2.0-58094822400,Abdoul Kader Mounkaila Hamani,2,2
57196202689,9-s2.0-57196202689,Yingying Zhang,32,33
57226823562,9-s2.0-57226823562,Lifeng Wu,13,16
56204451600,9-s2.0-56204451600,Yang Gao,1344,1608
8408793700,9-s2.0-8408793700,Aiwang Duan,1943,2375
56393460000,9-s2.0-56393460000,Cha Zhao,65,65
6602079847,9-s2.0-6602079847,François P. Brissette,3506,5352
57189255732,9-s2.0-57189255732,Fatemeh Rezaie,1210,1656
55471744200,9-s2.0-55471744200,James R. Cooper,521,649
21742320500,9-s2.0-21742320500,Zahra Kalantari,3020,3635
57021820300,9-s2.0-57021820300,Soroush Abolfathi,550,1003
58099354900,9-s2.0-58099354900,Javad Hatamiafkoueieh,5,5
57226821057,9-s2.0-57226821057,Xinxin Pang,9,9
35203227000,9-s2.0-35203227000,Simone Fatichi,4256,5688
14021169600,9-s2.0-14021169600,Zhentao Cong,1838,2243
57215006402,9-s2.0-57215006402,Guoshuai Wang,41,53
57197800706,9-s2.0-57197800706,Pengcheng Tang,59,64
57190029182,9-s2.0-57190029182,Bing Xu,68,72
57884118300,9-s2.0-57884118300,Chen Zhang,2,2
56120777000,9-s2.0-56120777000,Delong Tian,40,41
57208152919,9-s2.0-57208152919,Zekun Li,6,7
57203264661,9-s2.0-57203264661,Tiande Wen,85,138
55191034700,9-s2.0-55191034700,Xiangsheng Chen,642,708
58083604700,9-s2.0-58083604700,Yinwei Luo,3,3
7202842940,9-s2.0-7202842940,Longtan Shao,1188,1481
57190668353,9-s2.0-57190668353,Geng Niu,81,91
55734757600,9-s2.0-55734757600,Jia Yang,3025,3711
23570300900,9-s2.0-23570300900,Chris B. Zou,3411,4265
7101899361,9-s2.0-7101899361,Rodney E. Will,2006,2650
55560609100,9-s2.0-55560609100,Kevin L. Wagner,208,234
55750820700,9-s2.0-55750820700,Ying Ouyang,1230,1402
57208918974,9-s2.0-57208918974,Chad B. King,12,12
58099247800,9-s2.0-58099247800,Abigail Winrich,0,0
58099208200,9-s2.0-57201951903,Hanqing Tian,13326,17853
57673047700,9-s2.0-57673047700,Chengxin Luo,3,3
58099323800,9-s2.0-58099323800,Xuan Yang,1,1
57203860671,9-s2.0-57203860671,Huiyang Qiu,7,7
57201359410,9-s2.0-57201359410,Rui Hu,322,687
57188963479,9-s2.0-57188963479,Ning Luo,47,66
57203484554,9-s2.0-57203484554,Xiaolan Hou,0,0
57209024206,9-s2.0-57209024206,Linyong Wei,226,271
36835217600,9-s2.0-36835217600,Shanhu Jiang,1935,2539
58069685900,9-s2.0-7202372004,Liliang Ren,3963,5184
57200148616,9-s2.0-57200148616,Linqi Zhang,309,352
57200145626,9-s2.0-57200145626,Menghao Wang,277,350
56548766000,9-s2.0-56548766000,Xu Wang,567,612
7801632837,9-s2.0-7801632837,Soonthiam Khu,2763,3092
35210414000,9-s2.0-35210414000,Haoche Ho,370,420
58099431800,9-s2.0-58099431800,Yuwei Chiu,0,0
58099349400,9-s2.0-58099349400,Tingyu Chen,0,0
57751575200,9-s2.0-57751575200,Yen Cheng Lin,2,2
57206628188,9-s2.0-57206628188,Yue Yang,29,29
56179811700,9-s2.0-56179811700,Shijun Chen,335,375
58079436900,9-s2.0-58079436900,Yerong Zhou,2,2
8331319100,9-s2.0-8331319100,Guangwen Ma,557,655
55554309800,9-s2.0-55554309800,Weibin Huang,328,366
57195540227,9-s2.0-57195540227,Yanmei Zhu,58,65
57210998443,9-s2.0-57210998443,Guanjun Liu,112,119
57209286749,9-s2.0-57209286749,Shuai Liu,256,331
57225958742,9-s2.0-57225958742,Yuhua Qu,29,33
57222019620,9-s2.0-57222019620,Kang Wang,7,7
57230199000,9-s2.0-57230199000,Jianzhong Zhou,368,391
57210745865,9-s2.0-57210745865,Hao Cui,52,56
58099150100,9-s2.0-58099150100,Bin Gao,0,0
16205523000,9-s2.0-16205523000,Weihua Xiao,889,920
57888885700,9-s2.0-57888885700,Mingming Ren,1,1
57208240186,9-s2.0-57208240186,Jingkai Xie,268,297
57209281832,9-s2.0-57209281832,Hao Chen,40,45
56902261100,9-s2.0-56902261100,Yuan Si,184,191
57208332850,9-s2.0-57208332850,Tianxing Zhao,39,43
57220964591,9-s2.0-57220964591,Xudong Han,28,29
57443040000,9-s2.0-57443040000,Biao Jia,1,1
57219702367,9-s2.0-57219702367,Xinyan Shi,52,52
57211266382,9-s2.0-57211266382,Tianhua Su,29,29
57202994879,9-s2.0-57202994879,Huimin Wang,281,316
57218510628,9-s2.0-57218510628,Yuemin Hu,30,36
56294885800,9-s2.0-56294885800,Yihui Zhang,78,95
57201989833,9-s2.0-57201989833,Zhaoliang Peng,269,314
35107432300,9-s2.0-35107432300,Weiping Hu,1842,2434
57677921600,9-s2.0-57677921600,Guoying Yin,4,5
54954032600,9-s2.0-54954032600,Hongyan Zhang,4074,6170
14420829100,9-s2.0-14420829100,Rebecca C. Doble,399,449
7004325132,9-s2.0-7004325132,Dirk Mallants,2632,3435
11338965100,9-s2.0-11338965100,Cameron R. Huddlestone-Holmes,299,306
24773909400,9-s2.0-24773909400,Luk J.M. Peeters,1039,1159
37107670300,9-s2.0-37107670300,James Kear,459,513
56451110100,9-s2.0-56451110100,Chris Turnadge,166,168
57203072065,9-s2.0-57203072065,Bailin Wu,592,637
57214751443,9-s2.0-57214751443,Elaheh Arjomand,50,51
58322973400,9-s2.0-58322973400,J. Murray,0,0
57205220952,9-s2.0-57205220952,Jessica R. Ayers,51,59
55817544100,9-s2.0-55817544100,Jie Zhang,28,30
57221799963,9-s2.0-57221799963,Na Wen,5,5
57709871000,9-s2.0-57709871000,Quan Sun,5,5
57203105716,9-s2.0-57203105716,Robert D. Horton,9819,13808
56294608300,9-s2.0-56294608300,Gang Liu,2599,3465
57204356229,9-s2.0-57204356229,Francesca Gori,100,106
6603237624,9-s2.0-6603237624,Michele Paternoster,541,697
57191540760,9-s2.0-57191540760,Maurizio Barbieri,1839,2285
57225136600,9-s2.0-57225136600,Dario Buttitta,39,39
56007945700,9-s2.0-56007945700,Antonio Caracausi,1100,1652
58100649000,9-s2.0-58100649000,Fabrizio Parente,1,1
7003533077,9-s2.0-7003533077,A. Sulli,1059,1665
6506786620,9-s2.0-6506786620,Marco Petitta,1368,2099
57201639523,9-s2.0-57201639523,Qigui Tan,107,128
8210767000,9-s2.0-8210767000,Yili Kang,2385,4127
56489708600,9-s2.0-56489708600,Lijun You,2111,3364
57777241100,9-s2.0-36137819800,Haoping Peng,671,766
58102665700,9-s2.0-58102665700,Fei Zhao,0,0
57197759164,9-s2.0-57197759164,Jiajia Bai,122,161
57827285100,9-s2.0-57827285100,Peng Wang,23,23
57197831957,9-s2.0-57197831957,Jia Li,122,136
58103897800,9-s2.0-58103897800,Pei An,0,0
58104030700,9-s2.0-58104030700,Zheng Yan,0,0
57374809300,9-s2.0-57374809300,Yang Xu,1,1
58107501200,9-s2.0-57195305518,Shuo Meng,42,54
55792098600,9-s2.0-55792098600,Longcheng Liu,1251,1401
57148903200,9-s2.0-57148903200,Tuantuan Zhang,182,226
57802043100,9-s2.0-57802043100,Haijun Wang,1,1
55938857100,9-s2.0-55938857100,Jun Wang,468,536
36021360900,9-s2.0-36021360900,Wen Liu,522,584
9846776500,9-s2.0-9846776500,Bernard A. Engel,7295,9398
35847939600,9-s2.0-35847939600,Tengfei Yu,612,747
57911090300,9-s2.0-57911090300,Xin Zhang,3,3
56024776000,9-s2.0-56024776000,Yuguo Qian,1612,1940
57554677200,9-s2.0-57554677200,Zexiong Zhou,2,2
58107415400,9-s2.0-58107415400,Cao Luo,0,0
55227769700,9-s2.0-55227769700,Chi Yao,1038,1289
57555729400,9-s2.0-57555729400,Bhavna Arora,1068,1345
34881937200,9-s2.0-34881937200,S. Kuppel,465,634
43661653500,9-s2.0-43661653500,Christopher C. Wellen,633,822
56201462400,9-s2.0-56201462400,Jannis Groh,328,483
57209301326,9-s2.0-57209301326,Dahédrey Payandi-Rolland,78,102
6603273263,9-s2.0-6603273263,James C. Stegen,7781,11164
53986172000,9-s2.0-53986172000,Sarah Coffinet,256,283
57217418403,9-s2.0-57217418403,Hongrong Huang,76,82
57206873810,9-s2.0-57206873810,Zhibin Li,7,7
57205740922,9-s2.0-57205740922,Xiangxiang Ji,33,34
57195627437,9-s2.0-57195627437,César Ambrogi Ferreira Do Lago,137,149
35114687100,9-s2.0-35114687100,Marcio Hofheinz Hofheinz Giacomoni,674,774
57222044523,9-s2.0-57222044523,Roberto Bentivoglio,20,21
36609357000,9-s2.0-36609357000,Riccardo Taormina,1459,1683
57224581580,9-s2.0-57224581580,Marcus Nóbrega Gomes,5,5
57190193431,9-s2.0-57190193431,Robin Glas,58,67
55317986600,9-s2.0-55317986600,Amy E. Simonson,21,21
57204034613,9-s2.0-57204034613,Chris L. Gazoorian,97,97
7103270620,9-s2.0-7103270620,Christopher E. Schubert,92,92
56387894700,9-s2.0-56387894700,Fuxia Yang,96,100
7404346129,9-s2.0-7404346129,Zhigang Yu,3399,4655
57202945421,9-s2.0-57202945421,Lex F. Bouwman,17841,23825
37114216700,9-s2.0-37114216700,Hongtao Chen,1573,1844
55133901600,9-s2.0-55133901600,Huimin Jian,239,242
6603136225,9-s2.0-6603136225,Arthur HW Beusen,6714,9076
57195568571,9-s2.0-57195568571,Xiaochen Liu,332,387
7202586027,9-s2.0-7202586027,Qingzheng Yao,1430,1700
16069507600,9-s2.0-16069507600,Dongsin Shih,258,362
7403184284,9-s2.0-7403184284,Shaohua Marko Hsu,192,199
27170277000,9-s2.0-27170277000,Shihyuan Lin,297,368
7407359381,9-s2.0-7407359381,Yi Ching Lin,710,915
56828597000,9-s2.0-56828597000,Chitung Hung,7,7
57007407100,9-s2.0-57007407100,Kai Wang,41,57
57202213126,9-s2.0-57202213126,Peizhen Ren,51,53
57576466300,9-s2.0-57576466300,Jun Zhang,60,61
56992188700,9-s2.0-56992188700,Rongfei Wei,801,926
57210802515,9-s2.0-57210802515,Teklit Zerizghi,99,102
57212120053,9-s2.0-57212120053,Ziteng Wang,115,115
57220698464,9-s2.0-57220698464,Meng Cui,162,168
57203818498,9-s2.0-57203818498,Chenjun Du,119,124
36165173200,9-s2.0-36165173200,Fujun Yue,1090,1745
21740485100,9-s2.0-21740485100,Qingjun Guo,3115,3748
57202656048,9-s2.0-57202656048,Wei Ren,731,804
57923452500,9-s2.0-7202296460,Lide Tian,4380,7371
57193058672,9-s2.0-57193058672,Lili Shao,139,167
46462263700,9-s2.0-46462263700,Jiaqiong Zhang,648,791
58055236600,9-s2.0-58055236600,Yueting Shang,0,0
58055158400,9-s2.0-58055158400,Ruru Bai,0,0
57982526500,9-s2.0-57982526500,Minfeng Yin,0,0
57218365733,9-s2.0-57218365733,Xiaotong Wang,23,23
7203084823,9-s2.0-7203084823,Fenli Zheng,3852,5087
57202231166,9-s2.0-57202231166,Hieu Ngo,9,9
56340763500,9-s2.0-56340763500,Anouk Bomers,119,155
6603050272,9-s2.0-6603050272,Roshanka H.K. Ranasinghe,4370,7031
25640733600,9-s2.0-25640733600,Tatiana Filatova,2831,3467
57211941140,9-s2.0-57211941140,Bas van der Meulen,57,66
7005733814,9-s2.0-7005733814,Jürgen Herget,687,962
58083552200,9-s2.0-58083552200,Sijia Feng,3,3
36451279000,9-s2.0-36451279000,Jianxiu Qiu,767,844
57210364968,9-s2.0-57210364968,Wade T. Crow,973,1399
7102096582,9-s2.0-7102096582,Xingguo Mo,2869,3463
35226162700,9-s2.0-35226162700,Suxia Liu,3004,3598
57221277104,9-s2.0-57221277104,Sheng Wang,590,670
56081951100,9-s2.0-56081951100,Xinghan Wang,5,5
8437626400,9-s2.0-8437626400,Shuisen Chen,1307,1463
57198025106,9-s2.0-57198025106,Van Thieu Nguyen,160,221
57214823910,9-s2.0-57214823910,S. Deb Barma,39,45
57222516702,9-s2.0-57222516702,To van Lam,36,37
6507051085,9-s2.0-6507051085,Ozgur Kisi,11567,23903
6602944577,9-s2.0-6602944577,Amai Mahesha,294,381
57191661460,9-s2.0-57191661460,Shiqi Liu,53,64
57222365790,9-s2.0-57222365790,Qiwei Huang,62,79
7405530751,9-s2.0-7405530751,Jingjie Yu,2575,2981
55194773500,9-s2.0-55194773500,Ekaterina Sergeevna Kazak,80,134
56563167800,9-s2.0-56563167800,Yingchun Wang,231,369
57608992800,9-s2.0-57608992800,Jinlin Zhou,7,7
7501445389,9-s2.0-7501445389,Liwu Li,588,711
55790651000,9-s2.0-55790651000,Zhongping Li,421,520
55512400300,9-s2.0-55512400300,Lantian Xing,235,254
56479378200,9-s2.0-56479378200,Jiaguang Li,148,242
56369732500,9-s2.0-56369732500,Helena van der Vegt,29,30
6602911552,9-s2.0-6602911552,Joep E.A. Storms,1667,1992
6602709798,9-s2.0-6602709798,Stephen S. Tooth,2300,3609
57221060458,9-s2.0-57221060458,Xin Ma,59,60
57155482400,9-s2.0-57155482400,Hu Hao,148,149
56449844900,9-s2.0-56449844900,Yufeng Ren,76,79
58059948700,9-s2.0-58059948700,Zhipeng Du,1,1
57221587910,9-s2.0-57221587910,Shengnan Ke,19,19
58059952000,9-s2.0-58059952000,Zhenquan Wang,1,1
57203311348,9-s2.0-57203311348,Huihui Zhang,1209,1418
57202641611,9-s2.0-57202641611,Guomin Shao,110,120
56210444400,9-s2.0-56210444400,Catherine Lerouge,1651,2152
54391118300,9-s2.0-54391118300,Mathieu Debure,203,287
55465513800,9-s2.0-55465513800,Anamaria María Viña Fernández,2735,2941
6602643054,9-s2.0-6602643054,Benoît Madé,1849,2198
55758483600,9-s2.0-55758483600,Nicolas Maubec,274,297
6505758820,9-s2.0-6505758820,Christine Fléhoc,699,742
6701534615,9-s2.0-6701534615,C. Guerrot,3183,3882
55817641800,9-s2.0-55817641800,Benoît Henry,41,43
58043567000,9-s2.0-58043567000,Jean Charles Robinet,511,617
56593835400,9-s2.0-56593835400,Hanqing Zhao,102,107
58043923900,9-s2.0-58043923900,Yanfang Zhao,0,0
55717370200,9-s2.0-55717370200,Xiaobo Liu,655,695
55818660500,9-s2.0-55818660500,Qingchuan Chou,83,89
58059162300,9-s2.0-58059162300,Yu Gao,0,0
55804462900,9-s2.0-55804462900,Mahrokh Moknatian,25,30
36161315100,9-s2.0-36161315100,Rajith Mukundan,689,825
7102878303,9-s2.0-7102878303,Donald H. Burn,6430,8785
7006689358,9-s2.0-7006689358,Paul H. Whitfield,2488,3280
57202134416,9-s2.0-57202134416,Paola Concialdi,76,98
57195549627,9-s2.0-57195549627,Zhanbin Luo,225,234
57218664564,9-s2.0-57218664564,Ming'an Shao,576,627
58059206200,9-s2.0-58059206200,Qian Yang,0,0
58064534200,9-s2.0-57188969234,Yuzhuang Chen,64,64
21735502400,9-s2.0-21735502400,Yuntong She,284,356
57194513328,9-s2.0-57194513328,Bo Xu,147,159
35193535000,9-s2.0-35193535000,Shaogang Dong,136,150
35194174400,9-s2.0-35194174400,Baiwei Liu,69,75
57357707900,9-s2.0-57357707900,Mingyan Ma,14,17
57659858500,9-s2.0-57659858500,Junhao Lei,2,2
57658919400,9-s2.0-57658919400,Min Zhang,2,2
57962166500,9-s2.0-57962166500,Yanbo Feng,3,3
36698273600,9-s2.0-36698273600,Huiying Ren,397,467
57203845569,9-s2.0-57203845569,Zhangshuan Hou,55,58
57212166309,9-s2.0-57212166309,Xinming Lin,8,8
16024340600,9-s2.0-16024340600,Marinko Karanovic,23,23
7006194286,9-s2.0-7006194286,Matthew James Tonkin,608,752
57196083140,9-s2.0-57196083140,Inci Demirkanli,43,43
23035643600,9-s2.0-23035643600,Rob D. MacKley,380,401
57430983000,9-s2.0-57430983000,Xianqi Tang,8,8
57431982400,9-s2.0-57431982400,Anyi Chen,8,8
55714906600,9-s2.0-55714906600,Jinping He,135,147
57215006111,9-s2.0-57215006111,Seyyed Hasan Hosseini,85,87
56779655200,9-s2.0-56779655200,Hossein Hashemi,863,997
57190944823,9-s2.0-57190944823,Rolf Larsson,202,210
7005388716,9-s2.0-7005388716,Ronny Berndtsson,5561,6570
57039219900,9-s2.0-57039219900,Dinesh Kumar Sahadevan,111,120
7201771344,9-s2.0-7201771344,Anand Kumar Pandey,340,431
56764516600,9-s2.0-56764516600,Matthew J. Ascott,654,763
55198962800,9-s2.0-55198962800,Vasileios C. Christelis,162,198
8236376200,9-s2.0-8236376200,David M.J. MacDonald,1215,1372
14036638300,9-s2.0-14036638300,Callist Tindimugaya,560,677
58068846000,9-s2.0-58068846000,A. Iragena,0,0
56439201600,9-s2.0-56439201600,Declan L. Finney,454,655
56675442700,9-s2.0-56675442700,Rory G.J. Fitzpatrick,115,131
9536598800,9-s2.0-9536598800,John H. Marsham,2539,4423
7006263321,9-s2.0-7006263321,David P. Rowell,12776,14734
58018499200,9-s2.0-58018499200,Xu Wang,2,2
7404767062,9-s2.0-7404767062,Yongming Shen,1915,2277
57248677000,9-s2.0-57248677000,Ke Liang,2,2
57217075889,9-s2.0-57217075889,Tianyang Li,185,193
7402047749,9-s2.0-7402047749,Binghui He,801,879
57216753811,9-s2.0-57216753811,Tian Qian,3,3
57955157100,9-s2.0-57955157100,Thiaggo C. Tayer,2,2
25629681700,9-s2.0-25629681700,Leah S. Beesley,626,742
7202715945,9-s2.0-7202715945,Michael M. Douglas,3478,4618
56294069800,9-s2.0-56294069800,Sarah A. Bourke,150,164
15836546700,9-s2.0-15836546700,John Nikolaus Callow,1071,1215
35107726100,9-s2.0-35107726100,Karina T. Meredith,846,1081
7006198475,9-s2.0-7006198475,Don J. McFarlane,1182,1424
58061759900,9-s2.0-58061759900,Shihteng Chang,0,0
56096777700,9-s2.0-56096777700,Chingfang Lee,306,344
56167721500,9-s2.0-56167721500,Minpeng Hu,545,710
57210283514,9-s2.0-57210283514,Mengya Yao,115,127
58061720500,9-s2.0-58061720500,Yucang Wang,0,0
57804284500,9-s2.0-57804284500,Zheqi Pan,1,1
57218365142,9-s2.0-57218365142,Kaibin Wu,55,57
57904721800,9-s2.0-57904721800,Xinyi Jiao,1,1
57199413341,9-s2.0-57199413341,Dingjiang Chen,1085,1409
57111023600,9-s2.0-57111023600,Jiatun Xu,458,515
57212200257,9-s2.0-57212200257,Qing Mu,84,87
57211990467,9-s2.0-57211990467,Yibo Ding,460,575
57200280707,9-s2.0-57200280707,Yufeng Zou,706,785
56505852500,9-s2.0-56505852500,Lianyu Yu,217,288
58065195300,9-s2.0-58065195300,Pengyan Zhang,0,0
56190878300,9-s2.0-56190878300,Nan Yang,269,320
58065893900,9-s2.0-58065893900,Wei Guo,0,0
57219278590,9-s2.0-57219278590,Liya Weldegebriel,3,3
58061763600,9-s2.0-7201810208,William Eric Dietrich,20131,37341
6701792279,9-s2.0-6701792279,Jan Nyssen,5901,10799
58136167700,9-s2.0-58136167700,Qiang Yu,3,3
58135744700,9-s2.0-58135744700,Yanjun Wang,3,3
55659438100,9-s2.0-55659438100,Yongchul Shin,278,314
35435507500,9-s2.0-35435507500,Jonggun Kim,342,368
57923692800,9-s2.0-57923692800,Taehwa Lee,0,0
56486779100,9-s2.0-56486779100,Anurag Malik,1236,2029
57203816018,9-s2.0-57203816018,Priya Rai,110,127
55628974500,9-s2.0-55628974500,Mingfu Guan,553,644
57202574024,9-s2.0-57202574024,Kaihua Guo,191,216
57205197460,9-s2.0-57205197460,Haochen Yan,87,94
7201532106,9-s2.0-7201532106,Nigel G. Wright,4587,5380
55347663900,9-s2.0-55347663900,Yi Zhang,708,798
23492940800,9-s2.0-23492940800,Zaihua Liu,2041,3385
58065041600,9-s2.0-58065041600,Yang Wu,0,0
57218295245,9-s2.0-57218295245,Song Ma,33,45
57736494400,9-s2.0-57736494400,Wenfang Cao,8,8
57735832100,9-s2.0-57735832100,Chaowei Lai,12,12
57209602485,9-s2.0-57209602485,Qian Bao,87,130
57735832000,9-s2.0-57735832000,Fan Xia,11,11
56488906700,9-s2.0-56488906700,Hailong Sun,549,796
57196187689,9-s2.0-57196187689,Yundi Hu,136,172
57769936100,9-s2.0-57769936100,Xing Liu,16,16
57198426121,9-s2.0-57198426121,Haibo He,162,202
57203865669,9-s2.0-57203865669,Yaling Wu,6,6
15729219800,9-s2.0-15729219800,Chaoyong Hu,1596,2132
57339104600,9-s2.0-57339104600,Zunyu Hu,1,1
56885806600,9-s2.0-56885806600,Yuhui Liu,194,212
6603476391,9-s2.0-6603476391,Achim Bräuning,4183,6625
44261623400,9-s2.0-44261623400,Fengtian Yang,195,241
57561794500,9-s2.0-57561794500,Shupeng Yue,9,9
58065566400,9-s2.0-58065566400,Xiaofang Wu,2,2
58065152300,9-s2.0-55545773900,Chaoyu Zhang,2,2
57468283300,9-s2.0-57468283300,Dong Li,5,5
57606761000,9-s2.0-57606761000,Ruijie Zhu,4,4
57226864886,9-s2.0-57226864886,Gang Zhou,19,20
57207799003,9-s2.0-57207799003,Dahong Zhang,72,81
57306482200,9-s2.0-57306482200,Junhong Wan,11,11
57226855322,9-s2.0-57226855322,Manyi Cui,16,17
8238620300,9-s2.0-8238620300,Shiqiang Zhang,1873,2135
35178297100,9-s2.0-35178297100,Rita Linkevičienė,76,89
53364490900,9-s2.0-53364490900,Rasa Šimanauskienė,107,122
57200120992,9-s2.0-57200120992,Gintautas Kibirkštis,24,26
58080444100,9-s2.0-58080444100,Onutė Grigaitė,0,0
23981431200,9-s2.0-23981431200,Julius Taminskas,223,286
57525285100,9-s2.0-57525285100,Kristen M. Whitney,96,97
6603256951,9-s2.0-6603256951,Enrique R. Vivoni,5566,7720
23102247400,9-s2.0-23102247400,Theodore J. Bohn,2047,2525
57192202978,9-s2.0-57192202978,Zhaocheng Wang,211,262
57994113100,9-s2.0-57191471995,Mu Xiao,760,851
55112745700,9-s2.0-55112745700,Mohammed I. Mahmoud,317,331
55580803000,9-s2.0-55580803000,Chuck Cullom,15,15
55456557900,9-s2.0-55456557900,Dave D. White,1528,1790
57852637500,9-s2.0-57852637500,Shuping Wang,58,61
57217150314,9-s2.0-57217150314,Xianpao Li,27,33
55680660600,9-s2.0-55680660600,Bo Zhong,287,371
58069297800,9-s2.0-55861653400,Jiancheng Li,1141,1406
26028888300,9-s2.0-26028888300,Renli Liu,106,118
57209827473,9-s2.0-57209827473,Shengnan Chen,40,43
57209506274,9-s2.0-57209506274,Zuosinan Si Nan Chen,108,118
58136833200,9-s2.0-58136833200,Zeyu Feng,0,0
57216865679,9-s2.0-57216865679,Zhe Kong,13,15
57194593342,9-s2.0-57194593342,Hang Xu,150,182
35278945900,9-s2.0-35278945900,Zhiqiang Zhang,3121,3606
57205663450,9-s2.0-57205663450,Mohamed M. Fathi,28,28
6701728904,9-s2.0-6701728904,Ayman G. Awadallah,195,208
58075139300,9-s2.0-58075139300,Wael Aldahshoory,0,0
58135761000,9-s2.0-58135761000,Devon Woods,0,0
36605450500,9-s2.0-36605450500,Humberto J. Vergara,833,1028
57241261600,9-s2.0-57241261600,Jorge A. Duarte,5,5
6602428005,9-s2.0-6602428005,Jeffrey B. Basara,3435,4471
21742081100,9-s2.0-21742081100,Jagoda Crawford,1288,1969
7401856520,9-s2.0-7401856520,Catherine E. Hughes,944,1280
7201563100,9-s2.0-7201563100,Scott D. Chambers,2071,3073
57197728205,9-s2.0-57197728205,Peng Ji,347,418
56443365000,9-s2.0-56443365000,Yang Jiao,626,676
