,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
2386,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015414,10.1016/j.jhydrol.2022.128971,2023-02-01,S0022169422015414,2-s2.0-85145651550,85145651550.0,3.0,"56530926100, 57705058700, 57205197589, 57203195208, 57207022061, 58043442800, 57193114059","60007333:60007333, 60027363:60029942:60029942:60013610:60007333, 60027363:60007333",True
2387,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014603,10.1016/j.jhydrol.2022.128890,2023-02-01,S0022169422014603,2-s2.0-85145253630,85145253630.0,0.0,"57193699235, 57202806542",60021666:60007029,True
2388,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014512,10.1016/j.jhydrol.2022.128881,2023-02-01,S0022169422014512,2-s2.0-85144616369,85144616369.0,1.0,"58028408700, 56479984800, 57188959015, 7401929538","60021227, 60007155:60005488:60005488:60021227, 60007155",True
2390,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015840,10.1016/j.jhydrol.2022.129014,2023-02-01,S0022169422015840,2-s2.0-85144610693,85144610693.0,1.0,"57225076496, 57213605974, 57565417100","60117779:60117779:60117779, 60073471",True
2392,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015906,10.1016/j.jhydrol.2022.129020,2023-02-01,S0022169422015906,2-s2.0-85145601584,85145601584.0,1.0,"57384462100, 57204308417, 57218308345",60017705:60017705:60017705,True
2395,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014998,10.1016/j.jhydrol.2022.128929,2023-02-01,S0022169422014998,2-s2.0-85144826470,85144826470.0,1.0,"57214524018, 57212203890",60031818:60031818,True
2396,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014809,10.1016/j.jhydrol.2022.128910,2023-02-01,S0022169422014809,2-s2.0-85145967741,85145967741.0,2.0,"57216768467, 58055017400",60009463:60014652,True
2398,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015943,10.1016/j.jhydrol.2022.129024,2023-02-01,S0022169422015943,2-s2.0-85144814236,85144814236.0,2.0,"56734651800, 58031800500, 58031864700, 57216152277, 58031902200, 41961708700, 21744420400, 58398559600","60073624, 60089921:60089921:60073624:60089921:60073624:60073624:60073624:60073624",True
2399,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015657,10.1016/j.jhydrol.2022.128995,2023-02-01,S0022169422015657,2-s2.0-85144818276,85144818276.0,2.0,"57208026746, 57208027114, 58032026900, 58031963200, 58031857900","60019518, 125568135:60019518, 125568135:60019518, 125568135:60019518, 125568135:60019518, 125568135",True
2401,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014895,10.1016/j.jhydrol.2022.128919,2023-02-01,S0022169422014895,2-s2.0-85144827913,85144827913.0,1.0,"57213736895, 57225807859, 57202918512, 36099817900","60029681:60029681:60029681:60029681, 60105878, 60016826, 60013402",True
2402,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014822,10.1016/j.jhydrol.2022.128912,2023-02-01,S0022169422014822,2-s2.0-85144826727,85144826727.0,0.0,"57201988864, 23477982200, 7202612877, 56597418700, 35270824100, 58032003000, 55705928900, 57658143900, 56937445200","60010851, 60020828:60010851:60020828:60010851:60010851:60049819, 60087824:60010851:60010851:60010851",True
2403,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014573,10.1016/j.jhydrol.2022.128887,2023-02-01,S0022169422014573,2-s2.0-85145970183,85145970183.0,3.0,"57487536200, 7102700868, 57204150801, 26039604700, 57487038600, 58055291400, 55741373000, 57190731566","60273019, 60027363:60273019:60017915:60017915:60273019:60273019:60273019:60273019",True
2407,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422015761,10.1016/j.jhydrol.2022.129006,2023-02-01,S0022169422015761,2-s2.0-85145253977,85145253977.0,0.0,"57222261749, 14071389300, 58037324900, 24831028200, 55516909700, 57188830149, 57301433300","60272995, 60027363:60272995, 60272995:60272995, 60272995:60272995:60028265:60272995, 60272995:60272995, 60027363",True
2411,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014548,10.1016/j.jhydrol.2022.128884,2023-02-01,S0022169422014548,2-s2.0-85145255280,85145255280.0,0.0,"58037367000, 57190818469, 26532004800, 7102789132",60028333:60028333:60026553:60026553,True
2413,6,10,2023,https://www.sciencedirect.com/science/article/pii/S0022169422014676,10.1016/j.jhydrol.2022.128897,2023-02-01,S0022169422014676,2-s2.0-85145263923,85145263923.0,0.0,"57145429400, 16069507600, 7202399682, 57866841400, 57866439000, 57829988500, 57867041400, 57867041500, 57867041600, 57208012194","122410764, 60078566, 122410764:60199493:122410764, 60018805:122410764, 60078566:122410764, 60078566:122410764, 60078566:128514171:128514580:122410764, 60078566:122410764, 60078566",True
